no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
2834.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364679,1,Outdoor Covered,Bottom shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x3,3.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-16,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-16,2024.0,8.0,warehouse,1,0,1,-1,0,9.8406,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2835.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364680,1,Outdoor Covered,Bottom shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x3,3.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,9.8406,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2836.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364681,1,Outdoor Covered,Bottom shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,9.8406,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2837.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364707,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2838.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364723,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2839.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364724,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2840.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364725,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2841.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364726,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2842.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364727,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2843.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364728,1,Outdoor Covered,Side shield pair 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-16,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-16,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2844.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364733,1,Outdoor Covered,Side shield pair 2,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-16,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-16,2024.0,8.0,warehouse,1,0,1,-1,0,8.61,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2845.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,364838,1,Outdoor Covered,Terminal shields,140.0,132.0,135.0,2.4948,132.0,260.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-16,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-16,2024.0,8.0,warehouse,1,0,1,-1,0,1.848,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2846.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,365515,1,Outdoor Covered,Square pole for bottom dampers,300.0,45.0,62.0,0.837,205.0,290.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,1.35,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2847.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,365516,1,Outdoor Covered,Square pole for bottom dampers,300.0,45.0,62.0,0.837,205.0,290.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,1.35,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2848.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,365517,1,Outdoor Covered,Square pole for bottom dampers,300.0,45.0,62.0,0.837,205.0,290.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,1.35,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2849.0,PRL-ZAK-002-O Lot 7,HVDC-ADOPT-HE-0174,HVDC,ADOPT,HE,174,,AGI,EQ-001,365518,1,Outdoor Covered,Square pole for bottom dampers,300.0,45.0,62.0,0.837,205.0,290.0,Stackable x2,2.0,85044083,SEK,320200,MSC Branka,Sweden,Gothenburg,Khalifa port,2024-06-20,2024-08-06,,,,2024-08-15,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-15,2024.0,8.0,warehouse,1,0,1,-1,0,1.35,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2850.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364575,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2851.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364576,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2852.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364577,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2853.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364578,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2854.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364579,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2855.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364580,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2856.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364581,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2857.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364582,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2858.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364583,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2859.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364584,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2860.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364585,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-26,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-26,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2861.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364586,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2862.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364587,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2863.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364588,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2864.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364589,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2865.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364590,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x3,3.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2866.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364591,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2867.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364592,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2868.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364593,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2869.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364594,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2870.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364595,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2871.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364596,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2872.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364597,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2873.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364598,1,Outdoor Covered,Top part installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
2874.0,PRL-ZAK-002-O Lot 8,HVDC-ADOPT-HE-0175,HVDC,ADOPT,HE,175,,AGI,EQ-001,364599,1,Outdoor Covered,Top part installation - Negative,447.0,270.0,108.0,13.03452,600.0,1040.0,Stackable x1,1.0,85044083,SEK,320200,Americana,Sweden,Gothenburg,Khalifa port,2024-06-27,2024-08-14,,,,2024-08-27,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-08-27,2024.0,8.0,warehouse,1,0,1,-1,0,12.069,1.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
